time,cumulative daily rainfall (mm)
2016-03-21,0.2454834
2016-03-22,0.008972168
2016-03-23,0.0031738281
2016-03-24,0.10424805
2016-03-25,0.2232666
2016-03-26,0.5270386
2016-03-27,0.18798828
2016-03-28,0.3587036
2016-03-29,0.095825195
2016-03-30,0.55841064
2016-03-31,1.4536743
2016-04-01,0.39385986
2016-04-02,0.5477905
2016-04-03,0.11645508
2016-04-04,0.050109863
2016-04-05,0.46875
2016-04-06,1.0020752
2016-04-07,1.3261108
2016-04-08,0.122558594
2016-04-09,0.07537842
2016-04-10,0.05718994
2016-04-11,0.0
2016-04-12,0.0
2016-04-13,0.0018310547
2016-04-14,0.031433105
2016-04-15,0.00048828125
2016-04-16,0.008422852
2016-04-17,0.031311035
2016-04-18,0.023620605
2016-04-19,0.19641113
2016-04-20,0.15063477
2016-04-21,0.08508301
2016-04-22,0.02130127
2016-04-23,0.003540039
2016-04-24,0.0
2016-04-25,0.0
2016-04-26,0.0
2016-04-27,0.0
2016-04-28,0.0
2016-04-29,0.0015869141
2016-04-30,0.0043945312
2016-05-01,0.008117676
2016-05-02,6.1035156e-05
2016-05-03,0.0015869141
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,0.00061035156
2016-05-07,0.00030517578
2016-05-08,0.0
2016-05-09,0.0
2016-05-10,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,0.0
2016-05-14,0.0
2016-05-15,0.0
2016-05-16,0.0
2016-05-17,0.0
2016-05-18,0.0
2016-05-19,0.0
2016-05-20,0.0
2016-05-21,0.0
2016-05-22,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-05-25,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-05-28,0.0
2016-05-29,0.0
2016-05-30,0.0
2016-05-31,0.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-04,0.0
2016-06-05,0.0
2016-06-06,0.0
2016-06-07,0.0
2016-06-08,0.0
2016-06-09,0.0
2016-06-10,0.0
2016-06-11,0.0
2016-06-12,0.0
2016-06-13,0.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,0.0
2016-06-18,0.0
2016-06-19,0.0
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,0.0
2016-06-25,0.0
2016-06-26,0.0
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.00024414062
2016-07-02,0.0
2016-07-03,0.0
2016-07-04,0.0
2016-07-05,0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,0.0
2016-07-09,0.0
2016-07-10,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,0.0
2016-07-14,0.0
2016-07-15,0.0
2016-07-16,0.0
2016-07-17,0.0
2016-07-18,0.0
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,0.0
2016-07-23,0.0
2016-07-24,0.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,0.0
2016-07-30,0.0
2016-07-31,0.0
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,0.0
2016-08-05,0.0
2016-08-06,0.0
2016-08-07,0.0
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-13,0.0
2016-08-14,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-20,0.0
2016-08-21,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-27,0.0
2016-08-28,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,0.0
2016-09-03,0.0
2016-09-04,0.0
2016-09-05,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,0.0
2016-09-10,0.0
2016-09-11,0.0
2016-09-12,0.00036621094
2016-09-13,0.00036621094
2016-09-14,0.0
2016-09-15,0.003479004
2016-09-16,0.0095825195
2016-09-17,0.0
2016-09-18,0.011108398
2016-09-19,0.00030517578
2016-09-20,6.1035156e-05
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-24,0.0
2016-09-25,6.1035156e-05
2016-09-26,0.0
2016-09-27,0.0013427734
2016-09-28,0.0026855469
2016-09-29,0.0051879883
2016-09-30,6.1035156e-05
2016-10-01,0.011291504
2016-10-02,0.021911621
2016-10-03,0.068603516
2016-10-04,0.034606934
2016-10-05,0.034118652
2016-10-06,0.055236816
2016-10-07,0.25299072
2016-10-08,0.20477295
2016-10-09,0.14898682
2016-10-10,0.29473877
2016-10-11,0.028869629
2016-10-12,0.0006713867
2016-10-13,0.00036621094
2016-10-14,0.0
2016-10-15,0.00036621094
2016-10-16,0.0016479492
2016-10-17,6.1035156e-05
2016-10-18,6.1035156e-05
2016-10-19,0.09539795
2016-10-20,0.053771973
2016-10-21,0.015930176
2016-10-22,0.025634766
2016-10-23,0.014892578
2016-10-24,0.09429932
2016-10-25,0.24359131
2016-10-26,0.26098633
2016-10-27,0.203125
2016-10-28,0.09075928
2016-10-29,0.2841797
2016-10-30,0.101257324
2016-10-31,0.0803833
2016-11-01,0.007751465
2016-11-02,0.49291992
2016-11-03,0.68652344
2016-11-04,0.9251709
2016-11-05,1.5549316
2016-11-06,0.66729736
2016-11-07,1.9971924
2016-11-08,0.42468262
2016-11-09,0.72265625
2016-11-10,0.74938965
2016-11-11,0.6046753
2016-11-12,1.0997314
2016-11-13,0.70092773
2016-11-14,0.89331055
2016-11-15,0.30578613
2016-11-16,0.5409546
2016-11-17,0.5437012
2016-11-18,0.22912598
2016-11-19,0.42114258
2016-11-20,1.7141724
2016-11-21,0.9337158
2016-11-22,2.0463867
2016-11-23,2.3703613
2016-11-24,1.7528076
2016-11-25,0.93548584
2016-11-26,0.24334717
2016-11-27,0.03955078
2016-11-28,0.021057129
2016-11-29,0.8777466
2016-11-30,1.7357178
2016-12-01,1.171814
2016-12-02,0.1609497
2016-12-03,0.4085083
2016-12-04,0.7753906
2016-12-05,0.5667114
2016-12-06,0.8601074
2016-12-07,1.6167603
2016-12-08,1.0181274
2016-12-09,1.5130005
2016-12-10,2.2001953
2016-12-11,1.8475342
2016-12-12,1.928894
2016-12-13,2.6151123
2016-12-14,2.9728394
2016-12-15,1.2463379
2016-12-16,0.6519165
2016-12-17,1.9613647
2016-12-18,2.5922852
2016-12-19,2.3457642
2016-12-20,0.87249756
2016-12-21,0.7545166
2016-12-22,2.722168
2016-12-23,1.7623291
2016-12-24,1.6126709
2016-12-25,3.0793457
2016-12-26,1.4256592
2016-12-27,2.2566528
2016-12-28,1.8967285
2016-12-29,1.5281372
2016-12-30,1.7463989
2016-12-31,2.802063
2017-01-01,2.27771
2017-01-02,1.8406372
2017-01-03,2.130188
2017-01-04,2.6542969
2017-01-05,2.7581177
2017-01-06,0.5151367
2017-01-07,0.3287964
2017-01-08,0.10797119
2017-01-09,0.6194458
2017-01-10,0.19689941
2017-01-11,0.4100952
2017-01-12,0.45196533
2017-01-13,0.95562744
2017-01-14,0.24523926
2017-01-15,0.12768555
2017-01-16,0.6503296
2017-01-17,2.6968384
2017-01-18,4.7319336
2017-01-19,2.8554688
2017-01-20,1.4276123
2017-01-21,0.47528076
2017-01-22,2.1693115
2017-01-23,4.493103
2017-01-24,1.4098511
2017-01-25,0.34387207
2017-01-26,0.5852661
2017-01-27,2.795288
2017-01-28,2.057495
2017-01-29,0.56292725
2017-01-30,0.0075683594
2017-01-31,0.037475586
2017-02-01,1.0113525
2017-02-02,1.4581299
2017-02-03,0.20874023
2017-02-04,0.3604126
2017-02-05,0.354187
2017-02-06,1.0603027
2017-02-07,1.5895386
2017-02-08,0.7680664
2017-02-09,1.701355
2017-02-10,1.074646
2017-02-11,2.3792114
2017-02-12,1.8467407
2017-02-13,0.961792
2017-02-14,1.9591064
2017-02-15,4.00177
2017-02-16,4.230835
2017-02-17,1.7988281
2017-02-18,1.2503052
2017-02-19,1.2828369
2017-02-20,1.1171875
2017-02-21,0.2296753
2017-02-22,0.28582764
2017-02-23,0.14013672
2017-02-24,0.068481445
2017-02-25,0.680542
2017-02-26,2.439209
2017-02-27,2.4960938
2017-02-28,4.3792114
2017-03-01,1.6585083
2017-03-02,1.078125
2017-03-03,1.6130981
2017-03-04,1.0926514
2017-03-05,0.46142578
2017-03-06,1.0875244
2017-03-07,4.0039673
2017-03-08,3.3828125
2017-03-09,0.5237427
2017-03-10,2.057495
2017-03-11,1.532959
2017-03-12,0.8149414
2017-03-13,0.73553467
2017-03-14,1.2947388
2017-03-15,1.5789795
2017-03-16,0.9481201
2017-03-17,0.68743896
2017-03-18,0.50097656
2017-03-19,0.10961914
2017-03-20,0.024780273
2017-03-21,0.2000122
2017-03-22,0.50439453
2017-03-23,1.0357056
2017-03-24,1.2565918
2017-03-25,1.1712646
2017-03-26,0.7796631
2017-03-27,1.6170044
2017-03-28,0.90509033
2017-03-29,0.1906128
2017-03-30,0.25769043
2017-03-31,0.11578369
2017-04-01,0.012573242
2017-04-02,0.064697266
2017-04-03,0.019592285
2017-04-04,0.0
2017-04-05,0.0007324219
2017-04-06,0.1184082
2017-04-07,0.69244385
2017-04-08,1.4085693
2017-04-09,0.3550415
2017-04-10,0.10626221
2017-04-11,0.013244629
2017-04-12,0.050231934
2017-04-13,0.07977295
2017-04-14,0.25976562
2017-04-15,0.7097168
2017-04-16,0.0892334
2017-04-17,0.23840332
2017-04-18,0.10333252
2017-04-19,0.19348145
2017-04-20,0.38519287
2017-04-21,0.300354
2017-04-22,1.940979
2017-04-23,0.3040161
2017-04-24,0.16540527
2017-04-25,0.15264893
2017-04-26,0.09112549
2017-04-27,0.0072631836
2017-04-28,0.004272461
2017-04-29,0.007751465
2017-04-30,0.0025634766
2017-05-01,0.00024414062
2017-05-02,0.002380371
2017-05-03,0.023803711
2017-05-04,0.006652832
2017-05-05,0.0
2017-05-06,0.0
2017-05-07,0.0
2017-05-08,0.0
2017-05-09,0.009277344
2017-05-10,0.0056762695
2017-05-11,0.0
2017-05-12,0.0
2017-05-13,0.0
2017-05-14,0.0
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,0.0
2017-05-20,0.0
2017-05-21,0.0
2017-05-22,0.0
2017-05-23,6.1035156e-05
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,0.0
2017-05-27,0.001159668
2017-05-28,0.00061035156
2017-05-29,0.0016479492
2017-05-30,0.0015258789
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-03,0.0
2017-06-04,0.0
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.0
2017-06-10,0.0
2017-06-11,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-17,0.0
2017-06-18,0.0
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,0.0
2017-06-24,0.0
2017-06-25,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.0
2017-07-01,0.0
2017-07-02,0.0
2017-07-03,0.0
2017-07-04,0.0
2017-07-05,0.0
2017-07-06,6.1035156e-05
2017-07-07,0.00048828125
2017-07-08,0.0
2017-07-09,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-15,0.0
2017-07-16,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,0.0
2017-07-22,0.0
2017-07-23,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,0.0
2017-07-29,0.0
2017-07-30,0.0
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-05,0.0
2017-08-06,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-12,0.0
2017-08-13,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-19,0.0
2017-08-20,0.0
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-02,0.0
2017-09-03,0.00018310547
2017-09-04,0.0
2017-09-05,0.0
2017-09-06,0.0006713867
2017-09-07,0.0
2017-09-08,0.0
2017-09-09,0.0
2017-09-10,0.0
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.00030517578
2017-09-14,0.00012207031
2017-09-15,0.0
2017-09-16,0.0
2017-09-17,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,0.0
2017-09-23,0.0
2017-09-24,0.0
2017-09-25,0.0
2017-09-26,0.0006713867
2017-09-27,0.107177734
2017-09-28,0.3140869
2017-09-29,0.051086426
2017-09-30,0.049682617
2017-10-01,0.1237793
2017-10-02,0.015075684
2017-10-03,0.0178833
2017-10-04,0.012817383
2017-10-05,0.031555176
2017-10-06,0.7501221
2017-10-07,0.36956787
2017-10-08,0.49005127
2017-10-09,0.08917236
2017-10-10,0.0008544922
2017-10-11,0.002746582
2017-10-12,0.059570312
2017-10-13,0.33477783
2017-10-14,0.2074585
2017-10-15,0.0010375977
2017-10-16,0.0
2017-10-17,6.1035156e-05
2017-10-18,0.0592041
2017-10-19,0.0
2017-10-20,0.017089844
2017-10-21,0.2810669
2017-10-22,0.19146729
2017-10-23,0.16314697
2017-10-24,0.46777344
2017-10-25,0.52667236
2017-10-26,1.0560913
2017-10-27,0.27392578
2017-10-28,0.5128174
2017-10-29,1.468689
2017-10-30,1.5820312
2017-10-31,0.41558838
2017-11-01,1.0258789
2017-11-02,1.739624
2017-11-03,1.2695312
2017-11-04,0.47540283
2017-11-05,0.08483887
2017-11-06,0.15472412
2017-11-07,0.09240723
2017-11-08,0.05731201
2017-11-09,0.21087646
2017-11-10,0.54815674
2017-11-11,0.4196167
2017-11-12,0.19085693
2017-11-13,0.78582764
2017-11-14,0.7623291
2017-11-15,0.014831543
2017-11-16,0.020019531
2017-11-17,0.51898193
2017-11-18,0.21557617
2017-11-19,0.0826416
2017-11-20,0.5482788
2017-11-21,0.84198
2017-11-22,0.5725708
2017-11-23,1.1695557
2017-11-24,1.7722778
2017-11-25,0.42626953
2017-11-26,0.939209
2017-11-27,0.41131592
2017-11-28,0.6561279
2017-11-29,1.095459
2017-11-30,0.07342529
2017-12-01,0.20153809
2017-12-02,0.5092163
2017-12-03,1.329834
2017-12-04,1.3638306
2017-12-05,2.0709229
2017-12-06,1.2003784
2017-12-07,1.7288818
2017-12-08,2.7319946
2017-12-09,1.9086304
2017-12-10,1.4349365
2017-12-11,0.519104
2017-12-12,1.2963867
2017-12-13,1.5523071
2017-12-14,0.42858887
2017-12-15,0.9061279
2017-12-16,2.7523804
2017-12-17,1.2984009
2017-12-18,1.512146
2017-12-19,1.762207
2017-12-20,2.8621826
2017-12-21,2.3181152
2017-12-22,2.4597168
2017-12-23,3.5511475
2017-12-24,4.1361694
2017-12-25,1.1752319
2017-12-26,2.4718018
2017-12-27,2.7017212
2017-12-28,2.7322388
2017-12-29,3.8214722
2017-12-30,1.6008301
2017-12-31,1.2817383
2018-01-01,0.95599365
2018-01-02,0.8156128
2018-01-03,0.5614624
2018-01-04,0.42651367
2018-01-05,0.52948
2018-01-06,0.09082031
2018-01-07,0.029785156
2018-01-08,0.019592285
2018-01-09,0.45196533
2018-01-10,0.72631836
2018-01-11,0.79400635
2018-01-12,0.92071533
2018-01-13,0.6989136
2018-01-14,1.2130127
2018-01-15,0.5606079
2018-01-16,0.5588379
2018-01-17,1.4801025
2018-01-18,2.0673828
2018-01-19,1.2418823
2018-01-20,0.6643677
2018-01-21,0.920166
2018-01-22,1.6748657
2018-01-23,1.8476562
2018-01-24,1.7921753
2018-01-25,1.0390625
2018-01-26,2.369629
2018-01-27,2.6343384
2018-01-28,2.4794312
2018-01-29,3.2922974
2018-01-30,2.7527466
2018-01-31,1.9511719
2018-02-01,2.2815552
2018-02-02,0.90234375
2018-02-03,2.4089355
2018-02-04,2.840332
2018-02-05,2.5656128
2018-02-06,3.1314697
2018-02-07,2.3251343
2018-02-08,2.230774
2018-02-09,0.76782227
2018-02-10,0.4414673
2018-02-11,0.9769287
2018-02-12,0.84552
2018-02-13,1.2554321
2018-02-14,0.9359741
2018-02-15,3.1810303
2018-02-16,1.2496948
2018-02-17,0.42504883
2018-02-18,0.92852783
2018-02-19,1.5090332
2018-02-20,1.6500854
2018-02-21,1.2940674
2018-02-22,2.741516
2018-02-23,2.2983398
2018-02-24,0.5699463
2018-02-25,0.33398438
2018-02-26,0.17132568
2018-02-27,0.0769043
2018-02-28,0.5745239
2018-03-01,0.94329834
2018-03-02,2.90625
2018-03-03,6.6517334
2018-03-04,6.4747925
2018-03-05,1.0004883
2018-03-06,0.19165039
2018-03-07,0.12591553
2018-03-08,0.051574707
2018-03-09,0.36401367
2018-03-10,0.31048584
2018-03-11,0.19616699
2018-03-12,1.0247192
2018-03-13,1.234375
2018-03-14,0.3961792
2018-03-15,2.5422974
2018-03-16,2.1080322
2018-03-17,1.9160767
2018-03-18,2.142456
2018-03-19,1.2418823
2018-03-20,2.8240967
2018-03-21,1.8095093
2018-03-22,1.628418
2018-03-23,2.3556519
2018-03-24,1.2758789
2018-03-25,1.7504883
2018-03-26,1.760498
2018-03-27,2.0425415
2018-03-28,1.7994995
2018-03-29,1.4936523
2018-03-30,1.1123657
2018-03-31,1.9356079
2018-04-01,1.5891113
2018-04-02,0.96710205
2018-04-03,1.9013672
2018-04-04,2.6184082
2018-04-05,2.7589111
2018-04-06,1.8563232
2018-04-07,1.3054199
2018-04-08,1.7442627
2018-04-09,0.96295166
2018-04-10,0.642395
2018-04-11,0.56573486
2018-04-12,0.90441895
2018-04-13,1.4697876
2018-04-14,0.96429443
2018-04-15,0.9768677
2018-04-16,0.96429443
2018-04-17,0.7680054
2018-04-18,0.19390869
2018-04-19,0.01751709
2018-04-20,0.00012207031
2018-04-21,0.0
2018-04-22,0.0004272461
2018-04-23,0.0010986328
2018-04-24,0.0028076172
2018-04-25,0.00024414062
2018-04-26,0.0015869141
2018-04-27,0.0
2018-04-28,0.0
2018-04-29,0.0
2018-04-30,6.1035156e-05
2018-05-01,0.019042969
2018-05-02,0.0028076172
2018-05-03,0.0
2018-05-04,6.1035156e-05
2018-05-05,0.010131836
2018-05-06,0.031433105
2018-05-07,0.00024414062
2018-05-08,0.0005493164
2018-05-09,0.0025024414
2018-05-10,0.0072631836
2018-05-11,0.0034179688
2018-05-12,0.018615723
2018-05-13,0.009887695
2018-05-14,0.004760742
2018-05-15,0.010009766
2018-05-16,0.007873535
2018-05-17,0.0020751953
2018-05-18,0.0
2018-05-19,0.0
2018-05-20,0.0008544922
2018-05-21,0.0041503906
2018-05-22,0.0
2018-05-23,6.1035156e-05
2018-05-24,0.004638672
2018-05-25,0.0053710938
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,0.0
2018-05-29,6.1035156e-05
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,0.0
2018-06-02,0.0
2018-06-03,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-09,0.0
2018-06-10,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-04,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-07,0.0
2018-07-08,0.0025634766
2018-07-09,0.0
2018-07-10,0.00012207031
2018-07-11,0.0004272461
2018-07-12,0.0
2018-07-13,0.0
2018-07-14,0.0
2018-07-15,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-21,0.0
2018-07-22,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-28,0.0
2018-07-29,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-04,0.00091552734
2018-08-05,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-11,0.0
2018-08-12,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-18,0.0
2018-08-19,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0007324219
2018-08-25,0.0017700195
2018-08-26,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-01,0.0
2018-09-02,0.0
2018-09-03,0.0
2018-09-04,0.0
2018-09-05,0.00018310547
2018-09-06,0.021484375
2018-09-07,0.056640625
2018-09-08,0.010559082
2018-09-09,0.0087890625
2018-09-10,6.1035156e-05
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0006713867
2018-09-15,0.0
2018-09-16,0.0
2018-09-17,0.0
2018-09-18,0.00030517578
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-22,0.0
2018-09-23,0.0
2018-09-24,6.1035156e-05
2018-09-25,0.15216064
2018-09-26,0.18688965
2018-09-27,0.042236328
2018-09-28,0.014831543
2018-09-29,0.007385254
2018-09-30,0.0026245117
2018-10-01,0.015319824
2018-10-02,0.0018310547
2018-10-03,0.0012207031
2018-10-04,0.001159668
2018-10-05,0.0
2018-10-06,0.0016479492
2018-10-07,0.001159668
2018-10-08,0.0
2018-10-09,6.1035156e-05
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-13,0.00030517578
2018-10-14,0.0008544922
2018-10-15,0.0095825195
2018-10-16,0.04284668
2018-10-17,0.018554688
2018-10-18,0.031982422
2018-10-19,0.12664795
2018-10-20,0.17468262
2018-10-21,0.48065186
2018-10-22,0.8031616
2018-10-23,2.5748901
2018-10-24,1.3287964
2018-10-25,1.2018433
2018-10-26,0.30645752
2018-10-27,0.03930664
2018-10-28,0.00061035156
2018-10-29,0.0
2018-10-30,0.054016113
2018-10-31,0.10455322
2018-11-01,0.2163086
2018-11-02,0.00061035156
2018-11-03,0.3102417
2018-11-04,0.84942627
2018-11-05,2.0026855
2018-11-06,0.37457275
2018-11-07,0.033447266
2018-11-08,0.117126465
2018-11-09,0.44482422
2018-11-10,0.00390625
2018-11-11,0.0
2018-11-12,0.00012207031
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-17,0.043823242
2018-11-18,0.08459473
2018-11-19,0.47924805
2018-11-20,0.57696533
2018-11-21,1.3301392
2018-11-22,0.63964844
2018-11-23,0.4694214
2018-11-24,0.97998047
2018-11-25,1.7583008
2018-11-26,2.5490112
2018-11-27,1.2908325
2018-11-28,1.0844727
2018-11-29,0.72125244
2018-11-30,1.2130737
2018-12-01,0.5084839
2018-12-02,0.35107422
2018-12-03,0.418396
2018-12-04,0.6001587
2018-12-05,0.739624
2018-12-06,0.7518921
2018-12-07,0.63116455
2018-12-08,0.13470459
2018-12-09,0.17333984
2018-12-10,0.31933594
2018-12-11,0.043395996
2018-12-12,0.0020751953
2018-12-13,0.09448242
2018-12-14,0.007385254
2018-12-15,0.09942627
2018-12-16,0.7581787
2018-12-17,0.6029663
2018-12-18,0.32855225
2018-12-19,0.72436523
2018-12-20,0.98132324
2018-12-21,1.5288086
2018-12-22,0.663147
2018-12-23,0.16290283
2018-12-24,0.37774658
2018-12-25,0.7680664
2018-12-26,1.704773
2018-12-27,1.4068604
2018-12-28,2.2044678
2018-12-29,2.956665
2018-12-30,3.6413574
2018-12-31,4.6673584
2019-01-01,4.0460205
2019-01-02,2.2949219
2019-01-03,3.1566162
2019-01-04,2.421875
2019-01-05,3.1222534
2019-01-06,1.7515869
2019-01-07,2.2688599
2019-01-08,1.767456
2019-01-09,0.45776367
2019-01-10,0.110839844
2019-01-11,0.03564453
2019-01-12,0.0107421875
2019-01-13,0.030761719
2019-01-14,1.9249268
2019-01-15,3.7478638
2019-01-16,0.1586914
2019-01-17,0.053710938
2019-01-18,1.1972656
2019-01-19,2.6323242
2019-01-20,2.169983
2019-01-21,1.2124634
2019-01-22,0.59558105
2019-01-23,0.13995361
2019-01-24,0.23352051
2019-01-25,0.74884033
2019-01-26,0.90423584
2019-01-27,1.027771
2019-01-28,1.8226318
2019-01-29,2.6063232
2019-01-30,1.0455322
2019-01-31,0.9071655
2019-02-01,1.4539185
2019-02-02,1.1132202
2019-02-03,1.1360474
2019-02-04,2.1325073
2019-02-05,2.328186
2019-02-06,1.9239502
2019-02-07,0.54852295
2019-02-08,0.27819824
2019-02-09,1.8239136
2019-02-10,4.6568604
2019-02-11,3.756897
2019-02-12,2.4353638
2019-02-13,0.13378906
2019-02-14,0.14642334
2019-02-15,0.18847656
2019-02-16,0.0
2019-02-17,0.032348633
2019-02-18,0.36810303
2019-02-19,0.4020996
2019-02-20,0.08526611
2019-02-21,0.030700684
2019-02-22,0.047668457
2019-02-23,0.30023193
2019-02-24,0.015686035
2019-02-25,0.4140625
2019-02-26,0.51867676
2019-02-27,0.32495117
2019-02-28,0.7286377
2019-03-01,1.2206421
2019-03-02,0.39074707
2019-03-03,0.34661865
2019-03-04,0.23706055
2019-03-05,1.0935669
2019-03-06,1.7783813
2019-03-07,0.39190674
2019-03-08,0.8538208
2019-03-09,0.9047241
2019-03-10,1.0101318
2019-03-11,1.2403564
2019-03-12,1.4779663
2019-03-13,1.4842529
2019-03-14,0.3760376
2019-03-15,0.18304443
2019-03-16,0.087768555
2019-03-17,0.22259521
2019-03-18,0.10473633
2019-03-19,0.093688965
2019-03-20,0.1652832
2019-03-21,0.11834717
2019-03-22,0.054992676
2019-03-23,0.1508789
2019-03-24,0.016845703
2019-03-25,0.014953613
2019-03-26,0.22076416
2019-03-27,0.35882568
2019-03-28,0.11407471
2019-03-29,0.20184326
2019-03-30,0.03845215
2019-03-31,0.0020751953
2019-04-01,0.00579834
2019-04-02,0.0059814453
2019-04-03,0.0030517578
2019-04-04,0.014892578
2019-04-05,0.3017578
2019-04-06,0.81256104
2019-04-07,0.98968506
2019-04-08,1.1222534
2019-04-09,0.47320557
2019-04-10,1.005188
2019-04-11,0.7149658
2019-04-12,1.0198364
2019-04-13,0.1876831
2019-04-14,0.056152344
2019-04-15,0.034057617
2019-04-16,0.1529541
2019-04-17,1.1472168
2019-04-18,0.16271973
2019-04-19,0.3616333
2019-04-20,0.4777832
2019-04-21,0.6906128
2019-04-22,1.0906982
2019-04-23,0.4769287
2019-04-24,0.23327637
2019-04-25,0.22290039
2019-04-26,0.15319824
