,Class,red_ls8,nir_ls8,NDVI_ls8,red_ls7,nir_ls7,NDVI_ls7
128,0.0,0.07467000186443329,0.18444998562335968,0.4236646592617035,0.06611751019954681,0.15398000180721283,0.3991980254650116
129,0.0,0.05225749313831329,0.3135074973106384,0.7142565250396729,0.05478750169277191,0.32351750135421753,0.7103526592254639
130,0.0,0.36944252252578735,0.441272497177124,0.0886007696390152,0.3781050443649292,0.4337925314903259,0.06858929991722107
131,0.0,0.3536025285720825,0.4804050326347351,0.15203998982906342,0.3119950294494629,0.41976749897003174,0.14727792143821716
132,0.0,0.3808550238609314,0.45746999979019165,0.09139054268598557,0.3913875222206116,0.4526575207710266,0.0725909098982811
133,0.0,0.49701499938964844,0.60544753074646,0.09835484623908997,0.487060010433197,0.5723650455474854,0.08052011579275131
134,0.0,0.09141750633716583,0.3024800419807434,0.535831093788147,0.11366499960422516,0.28070002794265747,0.423554390668869
135,0.0,0.0495074987411499,0.30423998832702637,0.7200969457626343,0.04840749502182007,0.271542489528656,0.6974058747291565
136,1.0,0.05993001163005829,0.29170000553131104,0.6591302752494812,0.07546751201152802,0.3664725422859192,0.6584716439247131
137,0.0,0.017085000872612,0.3122425079345703,0.8962430357933044,0.021320000290870667,0.327037513256073,0.8775970935821533
138,0.0,0.42111504077911377,0.516017496585846,0.10126897692680359,0.39045250415802,0.48948001861572266,0.11253989487886429
139,0.0,0.3357275128364563,0.43536001443862915,0.12921036779880524,0.33583754301071167,0.421500027179718,0.11311004310846329
140,0.0,0.03996500372886658,0.6430400013923645,0.8829731345176697,0.038589999079704285,0.5699450373649597,0.873170793056488
141,0.0,0.4012874960899353,0.4814774990081787,0.09083957970142365,0.4075300097465515,0.4892600178718567,0.09113617241382599
142,1.0,0.05640999972820282,0.5127450227737427,0.8017762899398804,0.04378749430179596,0.46189749240875244,0.826819121837616
143,1.0,0.048875004053115845,0.34972500801086426,0.7547666430473328,0.049205005168914795,0.2926350235939026,0.7121167778968811
144,1.0,0.04832500219345093,0.48862749338150024,0.8200026750564575,0.013345003128051758,0.24057750403881073,0.8948891162872314
145,0.0,0.2839999794960022,0.37189000844955444,0.13400118052959442,0.2976124882698059,0.3690575361251831,0.10716703534126282
146,1.0,0.286887526512146,0.5118100047111511,0.2816115915775299,0.30825501680374146,0.51579749584198,0.25185588002204895
147,0.0,0.14861749112606049,0.37142252922058105,0.4284382462501526,0.17699749767780304,0.3617424964904785,0.34292054176330566
148,0.0,0.05176250636577606,0.22622250020503998,0.6275877952575684,0.05729000270366669,0.22206999361515045,0.5898482203483582
149,1.0,0.021870002150535583,0.48282504081726074,0.9133337140083313,0.026875004172325134,0.4962725043296814,0.8972564339637756
150,0.0,0.10615749657154083,0.28518247604370117,0.45746666193008423,0.10475499927997589,0.2525399923324585,0.41362181305885315
151,0.0,0.04422749578952789,0.27888500690460205,0.7262409329414368,0.06287248432636261,0.35481250286102295,0.6989479064941406
152,1.0,0.13739751279354095,0.3311625123023987,0.41353291273117065,0.14848001301288605,0.3382300138473511,0.3898625373840332
153,0.0,0.3833025097846985,0.4815325140953064,0.11358235776424408,0.38861000537872314,0.4626399874687195,0.08696620911359787
154,0.0,0.36152249574661255,0.4841175079345703,0.1449730545282364,0.24701251089572906,0.3182375431060791,0.12600624561309814
155,0.0,0.2668675184249878,0.3449125289916992,0.12757037580013275,0.3084750175476074,0.3709825277328491,0.0919962003827095
156,0.0,0.1692975014448166,0.3253050446510315,0.315420001745224,0.1846425086259842,0.34763503074645996,0.3062171936035156
157,0.0,0.13420750200748444,0.26708751916885376,0.33112800121307373,0.1063225120306015,0.2193474918603897,0.3470537066459656
158,0.0,0.030670002102851868,0.32371002435684204,0.826909065246582,0.025334998965263367,0.2283400148153305,0.8002562522888184
159,0.0,0.40390002727508545,0.49918752908706665,0.10551302880048752,0.4141849875450134,0.4994075298309326,0.09328287839889526
160,0.0,0.06589750945568085,0.31251752376556396,0.6517183184623718,0.07296501100063324,0.30963003635406494,0.6185783743858337
161,1.0,0.06705249845981598,0.2896925210952759,0.6240872740745544,0.04073500633239746,0.2733575105667114,0.7406178116798401
162,0.0,0.14548249542713165,0.23243750631809235,0.23008841276168823,0.13516999781131744,0.2110699862241745,0.21921208500862122
163,0.0,0.09579001367092133,0.26989251375198364,0.4761028587818146,0.09617500007152557,0.24387751519680023,0.4343520700931549
164,0.0,0.2370300143957138,0.26629000902175903,0.05813397467136383,0.22913749516010284,0.2628524899482727,0.06852781027555466
165,0.0,0.04939749836921692,0.3350675106048584,0.7430325150489807,0.014225006103515625,0.11479251086711884,0.7794871926307678
166,1.0,0.06320248544216156,0.3152400255203247,0.6659862399101257,0.0859449952840805,0.4297500252723694,0.666682779788971
167,0.0,0.09171999990940094,0.270579993724823,0.4936792850494385,0.08558748662471771,0.2604600191116333,0.5053425431251526
168,0.0,0.0642475038766861,0.2837250232696533,0.6307323575019836,0.07153500616550446,0.27233999967575073,0.5839476585388184
169,0.0,0.02572000026702881,0.34026503562927246,0.8594477772712708,0.022337496280670166,0.2889224886894226,0.8564704656600952
170,1.0,0.06408248841762543,0.2833399772644043,0.6310976147651672,0.07901500165462494,0.28619998693466187,0.5672959089279175
171,0.0,0.4080800414085388,0.49888503551483154,0.10011961311101913,0.40365248918533325,0.4770500063896179,0.08333974331617355
172,0.0,0.4854925274848938,0.5861150026321411,0.09389862418174744,0.5089225172996521,0.5868850350379944,0.0711461752653122
173,1.0,0.06083749234676361,0.332455039024353,0.6906246542930603,0.051542505621910095,0.33402252197265625,0.7326390147209167
174,0.0,0.03053249418735504,0.36182498931884766,0.8443639874458313,0.028634995222091675,0.3695250153541565,0.8561633825302124
175,0.0,0.2632099986076355,0.397272527217865,0.20297664403915405,0.18568749725818634,0.36146754026412964,0.32126185297966003
176,0.0,0.14116500318050385,0.2547674775123596,0.2869238555431366,0.1441350132226944,0.2411550134420395,0.25181031227111816
177,0.0,0.2040025144815445,0.35236501693725586,0.2666627764701843,0.2087874859571457,0.3395500183105469,0.2384708821773529
178,0.0,0.034657493233680725,0.36974501609802246,0.8285990953445435,0.02981749176979065,0.332455039024353,0.8353863954544067
179,1.0,0.05283500254154205,0.22314248979091644,0.6171064376831055,0.04499749839305878,0.2641174793243408,0.7088623642921448
180,0.0,0.034932494163513184,0.4095650315284729,0.8428225517272949,0.0281125009059906,0.3557475209236145,0.853527307510376
181,0.0,0.23287750780582428,0.3430975079536438,0.19136247038841248,0.2583425045013428,0.34815752506256104,0.14808741211891174
182,0.0,0.4427574872970581,0.5211875438690186,0.08136361837387085,0.4384400248527527,0.5066674947738647,0.07219016551971436
183,0.0,0.3227199912071228,0.4031575322151184,0.11081420630216599,0.3577825427055359,0.4533725380897522,0.11784429103136063
184,0.0,0.039002493023872375,0.28509998321533203,0.7593200206756592,0.05074499547481537,0.35368502140045166,0.7490541934967041
185,0.0,0.04409000277519226,0.48678499460220337,0.8338968753814697,0.036967501044273376,0.47581249475479126,0.8558152914047241
186,1.0,0.03311750292778015,0.4102250337600708,0.8506008386611938,0.024537503719329834,0.3862450122833252,0.8805328607559204
187,1.0,0.0411749929189682,0.4237825274467468,0.8228870034217834,0.04538249969482422,0.4410250186920166,0.813397228717804
188,1.0,0.04824249446392059,0.3780224919319153,0.7736501693725586,0.04122999310493469,0.34799253940582275,0.7881417870521545
189,0.0,0.36171501874923706,0.4361025094985962,0.0932387262582779,0.3468925356864929,0.4047800302505493,0.0770115852355957
190,0.0,0.03138500452041626,0.28757500648498535,0.8032041192054749,0.038672491908073425,0.2964025139808655,0.7691710591316223
191,1.0,0.04480500519275665,0.4023600220680237,0.7996042370796204,0.060562506318092346,0.4034600257873535,0.7389674186706543
192,0.0,0.03938749432563782,0.33347249031066895,0.7887277007102966,0.04455749690532684,0.3089975118637085,0.7479457855224609
193,0.0,0.3405125141143799,0.44745999574661255,0.13572488725185394,0.34582000970840454,0.45441752672195435,0.1357066035270691
194,0.0,0.35470253229141235,0.4431149959564209,0.11081790179014206,0.3391374945640564,0.42254501581192017,0.10950431227684021
195,1.0,0.0578949898481369,0.39537501335144043,0.7445451617240906,0.042494997382164,0.2916725277900696,0.7456664443016052
196,0.0,0.198667511343956,0.39785003662109375,0.33390891551971436,0.1832674890756607,0.3845674991607666,0.35450443625450134
197,0.0,0.2354074865579605,0.3041574954986572,0.12741747498512268,0.2604600191116333,0.3199700117111206,0.10252741724252701
198,0.0,0.375932514667511,0.4583500027656555,0.09878846257925034,0.3837699890136719,0.442097544670105,0.07062579691410065
199,0.0,0.43046504259109497,0.5347450375556946,0.10803864896297455,0.4301075339317322,0.5256699919700623,0.09998399764299393
200,0.0,0.11267499625682831,0.20281998813152313,0.28572559356689453,0.13673751056194305,0.2137099951505661,0.2196405529975891
201,0.0,0.03075249493122101,0.2756674885749817,0.7992788553237915,0.02580249309539795,0.2421724945306778,0.8074261546134949
202,0.0,0.04510749876499176,0.41014254093170166,0.801834225654602,0.040460005402565,0.34694749116897583,0.7911243438720703
203,0.0,0.036582499742507935,0.19162748754024506,0.6793961524963379,0.06644751131534576,0.2721474766731262,0.6075103878974915
204,0.0,0.051624998450279236,0.3594599962234497,0.7488353252410889,0.04843500256538391,0.331107497215271,0.7447716593742371
205,0.0,0.09070248901844025,0.29656749963760376,0.5315800905227661,0.11825750768184662,0.33828502893447876,0.4819430708885193
206,0.0,0.04384249448776245,0.0652099996805191,0.19593779742717743,0.053247496485710144,0.07684250175952911,0.1813744753599167
207,1.0,0.06265251338481903,0.34637004137039185,0.693647563457489,0.06446750462055206,0.31221503019332886,0.6577091217041016
208,1.0,0.051212504506111145,0.37865501642227173,0.7617289423942566,0.08578000962734222,0.40893250703811646,0.6532126665115356
209,1.0,0.04365000128746033,0.3463975191116333,0.7761811017990112,0.04865500330924988,0.33911001682281494,0.7490490078926086
210,1.0,0.031192496418952942,0.5271275043487549,0.8882630467414856,0.0438150018453598,0.5803675055503845,0.8596082925796509
211,0.0,0.11784501373767853,0.17749251425266266,0.20196384191513062,0.14121998846530914,0.19610999524593353,0.1627190262079239
212,1.0,0.05275250971317291,0.4094000458717346,0.7717096209526062,0.045932501554489136,0.3359200358390808,0.7594228386878967
213,1.0,0.03336499631404877,0.47388750314712524,0.8684481382369995,0.03267750144004822,0.4702025055885315,0.870038628578186
214,0.0,0.07354249060153961,0.28529250621795654,0.5901041626930237,0.07637499272823334,0.2889224886894226,0.5818476676940918
215,0.0,0.12942250072956085,0.17845501005649567,0.15925979614257812,0.06600750982761383,0.09650500118732452,0.18766242265701294
216,0.0,0.2491850107908249,0.2886199951171875,0.07332580536603928,0.2525950074195862,0.2913975119590759,0.07132911682128906
217,1.0,0.1726524978876114,0.3532450199127197,0.34339872002601624,0.15117500722408295,0.4237000346183777,0.4740595519542694
218,0.0,0.027287498116493225,0.28672248125076294,0.8261998891830444,0.037242501974105835,0.33352750539779663,0.7991072535514832
219,0.0,0.08080248534679413,0.399197518825531,0.663322925567627,0.05712498724460602,0.2406875044107437,0.6163694262504578
220,0.0,0.17413748800754547,0.2869424819946289,0.2446538656949997,0.1669599860906601,0.255840003490448,0.2102176398038864
221,0.0,0.036609992384910583,0.28644752502441406,0.7733530402183533,0.04370500147342682,0.2997574806213379,0.7455035448074341
222,0.0,0.45268499851226807,0.545882523059845,0.0933312177658081,0.45477503538131714,0.5252025127410889,0.07186642289161682
223,0.0,0.1846974939107895,0.2226475030183792,0.09316429495811462,0.17375250160694122,0.2087874859571457,0.09158515930175781
224,0.0,0.33743250370025635,0.4433075189590454,0.13560853898525238,0.30118751525878906,0.40736502408981323,0.14985129237174988
225,1.0,0.05368749797344208,0.47484999895095825,0.796845018863678,0.04543749988079071,0.4494125247001648,0.8163584470748901
226,0.0,0.4809275269508362,0.5856200456619263,0.09816019237041473,0.4861525297164917,0.567965030670166,0.07761231064796448
227,0.0,0.28380751609802246,0.43354499340057373,0.20873625576496124,0.37304502725601196,0.5377700328826904,0.18085449934005737
228,1.0,0.10747750103473663,0.3545650243759155,0.5347722768783569,0.10272000730037689,0.344307541847229,0.5404309630393982
229,0.0,0.11924751102924347,0.23725001513957977,0.33100512623786926,0.11415998637676239,0.22427000105381012,0.3253553807735443
230,1.0,0.14826001226902008,0.48032253980636597,0.5282719731330872,0.04909500479698181,0.4238924980163574,0.7924046516418457
231,0.0,0.08003251254558563,0.23458249866962433,0.49123525619506836,0.09337000548839569,0.22965998947620392,0.42191123962402344
