,spatial_ref,MNDWI,X,Y
9205,32639,0.51904297,356715.0,826845.0
9206,32639,0.14213648,356745.0,826845.0
9207,32639,0.27223158,356775.0,826845.0
9208,32639,0.2626941,356805.0,826845.0
9209,32639,0.23518148,356835.0,826845.0
9210,32639,0.19018379,356865.0,826845.0
9211,32639,0.086030394,356895.0,826845.0
9212,32639,0.40946287,356925.0,826845.0
9213,32639,0.28345758,356955.0,826845.0
9214,32639,0.25617474,356985.0,826845.0
9215,32639,0.23903081,357015.0,826845.0
9216,32639,0.22715051,357045.0,826845.0
9217,32639,0.22082812,357075.0,826845.0
9218,32639,0.21383232,357105.0,826845.0
9219,32639,0.20733684,357135.0,826845.0
9220,32639,0.203497,357165.0,826845.0
9221,32639,0.19500948,357195.0,826845.0
9222,32639,0.17385563,357225.0,826845.0
9223,32639,0.14497577,357255.0,826845.0
9224,32639,0.13712648,357285.0,826845.0
9225,32639,0.13264075,357315.0,826845.0
9226,32639,0.12586859,357345.0,826845.0
9227,32639,0.12485734,357375.0,826845.0
9228,32639,0.12352805,357405.0,826845.0
9229,32639,0.111640595,357435.0,826845.0
9230,32639,0.10215498,357465.0,826845.0
9231,32639,0.09701191,357495.0,826845.0
9232,32639,0.13997647,357525.0,826845.0
9233,32639,0.13672069,357555.0,826845.0
9234,32639,0.13860396,357585.0,826845.0
9235,32639,0.25018197,357615.0,826845.0
9236,32639,0.25905707,357645.0,826845.0
9237,32639,0.2902912,357675.0,826845.0
9238,32639,-0.39345098,353235.0,826815.0
9239,32639,-0.38842067,353265.0,826815.0
9240,32639,-0.3815745,353295.0,826815.0
9241,32639,-0.38371098,353325.0,826815.0
9242,32639,-0.38742083,353355.0,826815.0
9243,32639,-0.3804859,353385.0,826815.0
9244,32639,-0.37229848,353415.0,826815.0
9245,32639,-0.38276532,353445.0,826815.0
9246,32639,-0.39306477,353475.0,826815.0
9247,32639,-0.388686,353505.0,826815.0
9248,32639,-0.39426196,353535.0,826815.0
9249,32639,-0.40525317,353565.0,826815.0
9250,32639,-0.4056203,353595.0,826815.0
9251,32639,-0.40159112,353625.0,826815.0
9252,32639,-0.40355757,353655.0,826815.0
9253,32639,-0.4084636,353685.0,826815.0
9254,32639,-0.41087922,353715.0,826815.0
9255,32639,-0.41027462,353745.0,826815.0
9256,32639,-0.4115562,353775.0,826815.0
9257,32639,-0.4160189,353805.0,826815.0
9258,32639,-0.41400632,353835.0,826815.0
9259,32639,-0.4010677,353865.0,826815.0
9260,32639,-0.3919936,353895.0,826815.0
9261,32639,-0.39414412,353925.0,826815.0
9262,32639,-0.39628908,353955.0,826815.0
9263,32639,-0.40231514,353985.0,826815.0
9264,32639,-0.4014333,354015.0,826815.0
9265,32639,-0.39550912,354045.0,826815.0
9266,32639,-0.39538196,354075.0,826815.0
9267,32639,-0.39249468,354105.0,826815.0
9268,32639,-0.38513464,354135.0,826815.0
9269,32639,-0.38839194,354165.0,826815.0
9270,32639,-0.39165202,354195.0,826815.0
9271,32639,-0.3861575,354225.0,826815.0
9272,32639,-0.3860544,354255.0,826815.0
9273,32639,-0.38617665,354285.0,826815.0
9274,32639,-0.37958726,354315.0,826815.0
9275,32639,-0.37582615,354345.0,826815.0
9276,32639,-0.37806314,354375.0,826815.0
9277,32639,-0.37978205,354405.0,826815.0
9278,32639,-0.36721215,354435.0,826815.0
9279,32639,-0.35008374,354465.0,826815.0
9280,32639,-0.33965048,354495.0,826815.0
9281,32639,-0.33775246,354525.0,826815.0
9282,32639,-0.3461335,354555.0,826815.0
9283,32639,-0.35417828,354585.0,826815.0
9284,32639,-0.35133055,354615.0,826815.0
9285,32639,-0.33816066,354645.0,826815.0
9286,32639,-0.32936502,354675.0,826815.0
9287,32639,-0.3301427,354705.0,826815.0
9288,32639,-0.3328857,354735.0,826815.0
9289,32639,-0.33260372,354765.0,826815.0
9290,32639,-0.32989848,354795.0,826815.0
9291,32639,-0.32412702,354825.0,826815.0
9292,32639,-0.31827685,354855.0,826815.0
9293,32639,-0.32372048,354885.0,826815.0
9294,32639,-0.33505931,354915.0,826815.0
9295,32639,-0.34441474,354945.0,826815.0
9296,32639,-0.35434568,354975.0,826815.0
9297,32639,-0.3574405,355005.0,826815.0
9298,32639,-0.35635856,355035.0,826815.0
9299,32639,-0.35354996,355065.0,826815.0
9300,32639,-0.34784782,355095.0,826815.0
9301,32639,-0.34191117,355125.0,826815.0
9302,32639,-0.33520404,355155.0,826815.0
9303,32639,-0.32714552,355185.0,826815.0
9304,32639,-0.32440948,355215.0,826815.0
9305,32639,-0.32508412,355245.0,826815.0
9306,32639,-0.3269893,355275.0,826815.0
9307,32639,-0.3271116,355305.0,826815.0
9308,32639,-0.32807317,355335.0,826815.0
9309,32639,-0.3298134,355365.0,826815.0
9310,32639,-0.33193573,355395.0,826815.0
9311,32639,-0.33941767,355425.0,826815.0
9312,32639,-0.34829798,355455.0,826815.0
9313,32639,-0.34268066,355485.0,826815.0
9314,32639,-0.32771933,355515.0,826815.0
9315,32639,-0.30768067,355545.0,826815.0
9316,32639,-0.27593765,355575.0,826815.0
9317,32639,-0.2209604,355605.0,826815.0
9318,32639,-0.065999806,355635.0,826815.0
9319,32639,0.31271002,355665.0,826815.0
9320,32639,0.6270575,355695.0,826815.0
9321,32639,0.66935587,355725.0,826815.0
9322,32639,0.6600538,355755.0,826815.0
9323,32639,0.619504,355785.0,826815.0
9324,32639,0.6461497,355815.0,826815.0
9325,32639,0.5789033,355845.0,826815.0
9326,32639,1.3327473,355875.0,826815.0
9327,32639,0.55925316,355905.0,826815.0
9328,32639,0.5658068,355935.0,826815.0
9329,32639,0.55433875,355965.0,826815.0
9330,32639,0.5481312,355995.0,826815.0
9331,32639,0.5775697,356025.0,826815.0
9332,32639,0.4946571,356055.0,826815.0
9333,32639,0.49808204,356085.0,826815.0
9334,32639,0.49254444,356115.0,826815.0
9335,32639,0.48779982,356145.0,826815.0
9336,32639,0.4834276,356175.0,826815.0
9337,32639,0.47812295,356205.0,826815.0
9338,32639,0.47276253,356235.0,826815.0
9339,32639,0.45076376,356265.0,826815.0
9340,32639,0.44036508,356295.0,826815.0
9341,32639,0.42997113,356325.0,826815.0
9342,32639,0.42239344,356355.0,826815.0
9343,32639,0.412588,356385.0,826815.0
9344,32639,0.4023166,356415.0,826815.0
9345,32639,0.3916214,356445.0,826815.0
9346,32639,0.3627382,356475.0,826815.0
9347,32639,-0.3110977,356505.0,826815.0
9348,32639,0.6721383,356535.0,826815.0
9349,32639,0.73822916,356565.0,826815.0
9350,32639,0.7505507,356595.0,826815.0
9351,32639,0.6335914,356625.0,826815.0
9352,32639,0.7126378,356655.0,826815.0
9353,32639,-0.10528716,356685.0,826815.0
9354,32639,0.06212471,356715.0,826815.0
9355,32639,0.15706818,356745.0,826815.0
9356,32639,0.26223212,356775.0,826815.0
9357,32639,0.2629228,356805.0,826815.0
9358,32639,0.24637052,356835.0,826815.0
9359,32639,0.24179626,356865.0,826815.0
9360,32639,0.2227373,356895.0,826815.0
9361,32639,0.07404364,356925.0,826815.0
9362,32639,0.30516902,356955.0,826815.0
9363,32639,0.25665298,356985.0,826815.0
9364,32639,0.24182016,357015.0,826815.0
9365,32639,0.22999644,357045.0,826815.0
9366,32639,0.22097239,357075.0,826815.0
9367,32639,0.20734932,357105.0,826815.0
9368,32639,0.19269864,357135.0,826815.0
9369,32639,0.19191961,357165.0,826815.0
9370,32639,0.19226678,357195.0,826815.0
9371,32639,0.19001368,357225.0,826815.0
9372,32639,0.16997527,357255.0,826815.0
9373,32639,0.16128443,357285.0,826815.0
9374,32639,0.1581052,357315.0,826815.0
9375,32639,0.12444954,357345.0,826815.0
9376,32639,0.120736636,357375.0,826815.0
9377,32639,0.1171891,357405.0,826815.0
9378,32639,0.14583363,357435.0,826815.0
9379,32639,0.13666919,357465.0,826815.0
9380,32639,0.13542104,357495.0,826815.0
9381,32639,0.13502538,357525.0,826815.0
9382,32639,0.13586949,357555.0,826815.0
9383,32639,0.14832936,357585.0,826815.0
9384,32639,0.2979453,357615.0,826815.0
9385,32639,0.30846152,357645.0,826815.0
9386,32639,0.65499544,357675.0,826815.0
9387,32639,-0.3953391,353235.0,826785.0
9388,32639,-0.3852756,353265.0,826785.0
9389,32639,-0.38055533,353295.0,826785.0
9390,32639,-0.38384807,353325.0,826785.0
9391,32639,-0.38634863,353355.0,826785.0
9392,32639,-0.3775181,353385.0,826785.0
9393,32639,-0.37469396,353415.0,826785.0
9394,32639,-0.39804596,353445.0,826785.0
9395,32639,-0.41010144,353475.0,826785.0
9396,32639,-0.39950702,353505.0,826785.0
9397,32639,-0.40510008,353535.0,826785.0
9398,32639,-0.41568536,353565.0,826785.0
9399,32639,-0.40958217,353595.0,826785.0
9400,32639,-0.40009856,353625.0,826785.0
9401,32639,-0.40089935,353655.0,826785.0
9402,32639,-0.4034953,353685.0,826785.0
9403,32639,-0.39952004,353715.0,826785.0
9404,32639,-0.39032736,353745.0,826785.0
9405,32639,-0.39366397,353775.0,826785.0
9406,32639,-0.41271228,353805.0,826785.0
9407,32639,-0.41570157,353835.0,826785.0
9408,32639,-0.40144852,353865.0,826785.0
9409,32639,-0.4039402,353895.0,826785.0
9410,32639,-0.4141144,353925.0,826785.0
9411,32639,-0.4051046,353955.0,826785.0
9412,32639,-0.4029317,353985.0,826785.0
9413,32639,-0.39949718,354015.0,826785.0
9414,32639,-0.3883518,354045.0,826785.0
9415,32639,-0.38379303,354075.0,826785.0
9416,32639,-0.3864706,354105.0,826785.0
9417,32639,-0.39074963,354135.0,826785.0
9418,32639,-0.403367,354165.0,826785.0
9419,32639,-0.4052703,354195.0,826785.0
9420,32639,-0.39270595,354225.0,826785.0
9421,32639,-0.3876998,354255.0,826785.0
9422,32639,-0.38551247,354285.0,826785.0
9423,32639,-0.37896878,354315.0,826785.0
9424,32639,-0.3738943,354345.0,826785.0
9425,32639,-0.37472844,354375.0,826785.0
9426,32639,-0.37478378,354405.0,826785.0
9427,32639,-0.35962796,354435.0,826785.0
9428,32639,-0.34235165,354465.0,826785.0
9429,32639,-0.34095994,354495.0,826785.0
9430,32639,-0.34743628,354525.0,826785.0
9431,32639,-0.3527923,354555.0,826785.0
9432,32639,-0.35289288,354585.0,826785.0
9433,32639,-0.34501696,354615.0,826785.0
9434,32639,-0.3291823,354645.0,826785.0
9435,32639,-0.3230004,354675.0,826785.0
9436,32639,-0.3270701,354705.0,826785.0
9437,32639,-0.3312076,354735.0,826785.0
9438,32639,-0.3319689,354765.0,826785.0
9439,32639,-0.32987407,354795.0,826785.0
9440,32639,-0.3239217,354825.0,826785.0
9441,32639,-0.31950969,354855.0,826785.0
9442,32639,-0.32860202,354885.0,826785.0
9443,32639,-0.34108064,354915.0,826785.0
9444,32639,-0.34565642,354945.0,826785.0
9445,32639,-0.34974274,354975.0,826785.0
9446,32639,-0.3474962,355005.0,826785.0
9447,32639,-0.3436344,355035.0,826785.0
9448,32639,-0.34323445,355065.0,826785.0
9449,32639,-0.3403154,355095.0,826785.0
9450,32639,-0.33575115,355125.0,826785.0
9451,32639,-0.33093658,355155.0,826785.0
9452,32639,-0.32778504,355185.0,826785.0
9453,32639,-0.32944384,355215.0,826785.0
9454,32639,-0.32938194,355245.0,826785.0
9455,32639,-0.32603306,355275.0,826785.0
9456,32639,-0.32394093,355305.0,826785.0
9457,32639,-0.32624426,355335.0,826785.0
9458,32639,-0.3301864,355365.0,826785.0
9459,32639,-0.33582518,355395.0,826785.0
9460,32639,-0.3456655,355425.0,826785.0
9461,32639,-0.3461683,355455.0,826785.0
9462,32639,-0.3349386,355485.0,826785.0
9463,32639,-0.31902826,355515.0,826785.0
9464,32639,-0.29400665,355545.0,826785.0
9465,32639,-0.25319868,355575.0,826785.0
9466,32639,-0.15658855,355605.0,826785.0
9467,32639,0.09986497,355635.0,826785.0
9468,32639,0.51873916,355665.0,826785.0
9469,32639,0.6623828,355695.0,826785.0
9470,32639,0.6748968,355725.0,826785.0
9471,32639,0.65100473,355755.0,826785.0
9472,32639,0.600181,355785.0,826785.0
9473,32639,0.625888,355815.0,826785.0
9474,32639,0.5481759,355845.0,826785.0
9475,32639,0.89344454,355875.0,826785.0
9476,32639,0.56944907,355905.0,826785.0
9477,32639,0.5577494,355935.0,826785.0
9478,32639,0.5511248,355965.0,826785.0
9479,32639,0.5559993,355995.0,826785.0
9480,32639,0.44810885,356025.0,826785.0
9481,32639,0.50055504,356055.0,826785.0
9482,32639,0.4972768,356085.0,826785.0
9483,32639,0.49284014,356115.0,826785.0
9484,32639,0.48842424,356145.0,826785.0
9485,32639,0.48348346,356175.0,826785.0
9486,32639,0.4774052,356205.0,826785.0
9487,32639,0.4701866,356235.0,826785.0
9488,32639,0.44576132,356265.0,826785.0
9489,32639,0.43708482,356295.0,826785.0
9490,32639,0.42721078,356325.0,826785.0
9491,32639,0.41926727,356355.0,826785.0
9492,32639,0.4103046,356385.0,826785.0
9493,32639,0.40008125,356415.0,826785.0
9494,32639,0.39082572,356445.0,826785.0
9495,32639,0.3760986,356475.0,826785.0
9496,32639,0.28631666,356505.0,826785.0
9497,32639,-0.74681926,356535.0,826785.0
9498,32639,-1.4485157,356565.0,826785.0
9499,32639,-0.14131424,356595.0,826785.0
9500,32639,0.14257355,356625.0,826785.0
9501,32639,0.2297859,356655.0,826785.0
9502,32639,0.25072128,356685.0,826785.0
9503,32639,0.21573542,356715.0,826785.0
9504,32639,0.13276774,356745.0,826785.0
9505,32639,0.24241094,356775.0,826785.0
9506,32639,0.25412747,356805.0,826785.0
9507,32639,0.25321594,356835.0,826785.0
9508,32639,0.24953231,356865.0,826785.0
9509,32639,0.23353416,356895.0,826785.0
9510,32639,0.17202526,356925.0,826785.0
9511,32639,0.32465082,356955.0,826785.0
9512,32639,0.2687029,356985.0,826785.0
9513,32639,0.25308073,357015.0,826785.0
9514,32639,0.24083227,357045.0,826785.0
9515,32639,0.21510877,357075.0,826785.0
9516,32639,0.19572704,357105.0,826785.0
9517,32639,0.18445447,357135.0,826785.0
9518,32639,0.19623359,357165.0,826785.0
9519,32639,0.19148795,357195.0,826785.0
9520,32639,0.18129537,357225.0,826785.0
9521,32639,0.17575026,357255.0,826785.0
9522,32639,0.1529515,357285.0,826785.0
9523,32639,0.14760233,357315.0,826785.0
9524,32639,0.1499537,357345.0,826785.0
9525,32639,0.15259999,357375.0,826785.0
9526,32639,0.15436618,357405.0,826785.0
9527,32639,0.14556624,357435.0,826785.0
9528,32639,0.13495891,357465.0,826785.0
9529,32639,0.13612431,357495.0,826785.0
9530,32639,0.14144564,357525.0,826785.0
9531,32639,0.14909324,357555.0,826785.0
9532,32639,0.20035239,357585.0,826785.0
9533,32639,0.4424321,357615.0,826785.0
9534,32639,1.0321692,357645.0,826785.0
9535,32639,-0.041555107,357675.0,826785.0
9536,32639,-0.39034984,353235.0,826755.0
9537,32639,-0.38880354,353265.0,826755.0
9538,32639,-0.3957463,353295.0,826755.0
9539,32639,-0.3956356,353325.0,826755.0
9540,32639,-0.38573647,353355.0,826755.0
9541,32639,-0.37819728,353385.0,826755.0
9542,32639,-0.3832312,353415.0,826755.0
9543,32639,-0.40845042,353445.0,826755.0
9544,32639,-0.42334062,353475.0,826755.0
9545,32639,-0.41517717,353505.0,826755.0
9546,32639,-0.41509265,353535.0,826755.0
9547,32639,-0.4167791,353565.0,826755.0
9548,32639,-0.41028225,353595.0,826755.0
9549,32639,-0.4103906,353625.0,826755.0
9550,32639,-0.41524,353655.0,826755.0
9551,32639,-0.40753582,353685.0,826755.0
9552,32639,-0.3937876,353715.0,826755.0
9553,32639,-0.38316613,353745.0,826755.0
9554,32639,-0.38620755,353775.0,826755.0
9555,32639,-0.40506965,353805.0,826755.0
9556,32639,-0.40960962,353835.0,826755.0
9557,32639,-0.40534905,353865.0,826755.0
9558,32639,-0.4126742,353895.0,826755.0
9559,32639,-0.41799936,353925.0,826755.0
9560,32639,-0.40908957,353955.0,826755.0
9561,32639,-0.40584925,353985.0,826755.0
9562,32639,-0.40225688,354015.0,826755.0
9563,32639,-0.3902533,354045.0,826755.0
9564,32639,-0.38504666,354075.0,826755.0
9565,32639,-0.38989708,354105.0,826755.0
9566,32639,-0.3995494,354135.0,826755.0
9567,32639,-0.4161445,354165.0,826755.0
9568,32639,-0.41412032,354195.0,826755.0
9569,32639,-0.3950537,354225.0,826755.0
9570,32639,-0.3864011,354255.0,826755.0
9571,32639,-0.38268232,354285.0,826755.0
9572,32639,-0.37635288,354315.0,826755.0
9573,32639,-0.3699636,354345.0,826755.0
9574,32639,-0.36736283,354375.0,826755.0
9575,32639,-0.36669296,354405.0,826755.0
9576,32639,-0.35359144,354435.0,826755.0
9577,32639,-0.3408421,354465.0,826755.0
9578,32639,-0.34404024,354495.0,826755.0
9579,32639,-0.34944963,354525.0,826755.0
9580,32639,-0.34614506,354555.0,826755.0
9581,32639,-0.34034032,354585.0,826755.0
9582,32639,-0.3321852,354615.0,826755.0
9583,32639,-0.3247509,354645.0,826755.0
9584,32639,-0.32373694,354675.0,826755.0
9585,32639,-0.3283803,354705.0,826755.0
9586,32639,-0.3312569,354735.0,826755.0
9587,32639,-0.3304439,354765.0,826755.0
9588,32639,-0.32816747,354795.0,826755.0
9589,32639,-0.32522023,354825.0,826755.0
9590,32639,-0.32632682,354855.0,826755.0
9591,32639,-0.33507827,354885.0,826755.0
9592,32639,-0.3434139,354915.0,826755.0
9593,32639,-0.3472372,354945.0,826755.0
9594,32639,-0.3462194,354975.0,826755.0
9595,32639,-0.3437805,355005.0,826755.0
9596,32639,-0.34274253,355035.0,826755.0
9597,32639,-0.33971423,355065.0,826755.0
9598,32639,-0.33485472,355095.0,826755.0
9599,32639,-0.33230576,355125.0,826755.0
9600,32639,-0.32980022,355155.0,826755.0
9601,32639,-0.33028558,355185.0,826755.0
9602,32639,-0.33370754,355215.0,826755.0
9603,32639,-0.33329564,355245.0,826755.0
9604,32639,-0.32881242,355275.0,826755.0
9605,32639,-0.3270604,355305.0,826755.0
9606,32639,-0.32813248,355335.0,826755.0
9607,32639,-0.33329052,355365.0,826755.0
9608,32639,-0.34247968,355395.0,826755.0
9609,32639,-0.34664318,355425.0,826755.0
9610,32639,-0.34100795,355455.0,826755.0
9611,32639,-0.32988983,355485.0,826755.0
9612,32639,-0.31020066,355515.0,826755.0
9613,32639,-0.27497125,355545.0,826755.0
9614,32639,-0.21125439,355575.0,826755.0
9615,32639,-0.045909163,355605.0,826755.0
9616,32639,0.33141837,355635.0,826755.0
9617,32639,0.62398726,355665.0,826755.0
9618,32639,0.6698349,355695.0,826755.0
9619,32639,0.6632779,355725.0,826755.0
9620,32639,0.62332886,355755.0,826755.0
9621,32639,0.48235118,355785.0,826755.0
9622,32639,0.6206698,355815.0,826755.0
9623,32639,0.48291674,355845.0,826755.0
9624,32639,0.5784095,355875.0,826755.0
9625,32639,0.57079804,355905.0,826755.0
9626,32639,0.5578975,355935.0,826755.0
9627,32639,0.5569502,355965.0,826755.0
9628,32639,0.65413666,355995.0,826755.0
9629,32639,0.50027287,356025.0,826755.0
9630,32639,0.50013584,356055.0,826755.0
9631,32639,0.49545133,356085.0,826755.0
9632,32639,0.4924478,356115.0,826755.0
9633,32639,0.48923382,356145.0,826755.0
9634,32639,0.48410702,356175.0,826755.0
9635,32639,0.47671226,356205.0,826755.0
9636,32639,0.46694902,356235.0,826755.0
9637,32639,0.44173044,356265.0,826755.0
9638,32639,0.43342575,356295.0,826755.0
9639,32639,0.4255927,356325.0,826755.0
9640,32639,0.416556,356355.0,826755.0
9641,32639,0.408497,356385.0,826755.0
9642,32639,0.39905173,356415.0,826755.0
9643,32639,0.39442042,356445.0,826755.0
9644,32639,0.37965876,356475.0,826755.0
9645,32639,0.35451493,356505.0,826755.0
9646,32639,0.32409564,356535.0,826755.0
9647,32639,0.29761988,356565.0,826755.0
9648,32639,0.28878576,356595.0,826755.0
9649,32639,0.28194577,356625.0,826755.0
9650,32639,0.28688872,356655.0,826755.0
9651,32639,0.28900826,356685.0,826755.0
9652,32639,0.27286842,356715.0,826755.0
9653,32639,0.27983284,356745.0,826755.0
9654,32639,0.26926202,356775.0,826755.0
9655,32639,0.2598718,356805.0,826755.0
9656,32639,0.25839195,356835.0,826755.0
9657,32639,0.24762501,356865.0,826755.0
9658,32639,0.21922565,356895.0,826755.0
9659,32639,0.028599944,356925.0,826755.0
9660,32639,0.3089354,356955.0,826755.0
9661,32639,0.2682273,356985.0,826755.0
9662,32639,0.251361,357015.0,826755.0
9663,32639,0.23536927,357045.0,826755.0
9664,32639,0.22335161,357075.0,826755.0
9665,32639,0.19309008,357105.0,826755.0
9666,32639,0.18564413,357135.0,826755.0
9667,32639,0.19513723,357165.0,826755.0
9668,32639,0.19024518,357195.0,826755.0
9669,32639,0.17102441,357225.0,826755.0
9670,32639,0.16708194,357255.0,826755.0
9671,32639,0.15993129,357285.0,826755.0
9672,32639,0.13882586,357315.0,826755.0
9673,32639,0.14360999,357345.0,826755.0
9674,32639,0.1535209,357375.0,826755.0
9675,32639,0.15418519,357405.0,826755.0
9676,32639,0.14398444,357435.0,826755.0
9677,32639,0.14081696,357465.0,826755.0
9678,32639,0.16263805,357495.0,826755.0
9679,32639,0.21325995,357525.0,826755.0
9680,32639,0.23412247,357555.0,826755.0
9681,32639,0.8723221,357585.0,826755.0
9682,32639,-0.32922515,357615.0,826755.0
9683,32639,-0.061764088,357645.0,826755.0
9684,32639,0.1452592,357675.0,826755.0
9685,32639,-0.38729542,353235.0,826725.0
9686,32639,-0.39735645,353265.0,826725.0
9687,32639,-0.40986156,353295.0,826725.0
9688,32639,-0.4095512,353325.0,826725.0
9689,32639,-0.3931414,353355.0,826725.0
9690,32639,-0.38710237,353385.0,826725.0
9691,32639,-0.4006344,353415.0,826725.0
9692,32639,-0.4178312,353445.0,826725.0
9693,32639,-0.4237901,353475.0,826725.0
9694,32639,-0.4222597,353505.0,826725.0
9695,32639,-0.4204528,353535.0,826725.0
9696,32639,-0.40940583,353565.0,826725.0
9697,32639,-0.40864056,353595.0,826725.0
9698,32639,-0.4245152,353625.0,826725.0
9699,32639,-0.4306161,353655.0,826725.0
9700,32639,-0.42029324,353685.0,826725.0
9701,32639,-0.40229356,353715.0,826725.0
9702,32639,-0.3837807,353745.0,826725.0
9703,32639,-0.37768865,353775.0,826725.0
9704,32639,-0.3859004,353805.0,826725.0
9705,32639,-0.39231476,353835.0,826725.0
9706,32639,-0.40407822,353865.0,826725.0
9707,32639,-0.4159767,353895.0,826725.0
9708,32639,-0.41382617,353925.0,826725.0
9709,32639,-0.41254854,353955.0,826725.0
9710,32639,-0.404501,353985.0,826725.0
9711,32639,-0.39941803,354015.0,826725.0
9712,32639,-0.3977514,354045.0,826725.0
9713,32639,-0.39477277,354075.0,826725.0
9714,32639,-0.39672747,354105.0,826725.0
9715,32639,-0.40219378,354135.0,826725.0
9716,32639,-0.41654,354165.0,826725.0
9717,32639,-0.41334444,354195.0,826725.0
9718,32639,-0.39012384,354225.0,826725.0
9719,32639,-0.3820181,354255.0,826725.0
9720,32639,-0.3785552,354285.0,826725.0
9721,32639,-0.37462276,354315.0,826725.0
9722,32639,-0.37247443,354345.0,826725.0
9723,32639,-0.36989176,354375.0,826725.0
9724,32639,-0.36390448,354405.0,826725.0
9725,32639,-0.3481983,354435.0,826725.0
9726,32639,-0.3402784,354465.0,826725.0
9727,32639,-0.34841505,354495.0,826725.0
9728,32639,-0.34373903,354525.0,826725.0
9729,32639,-0.33133557,354555.0,826725.0
9730,32639,-0.32601863,354585.0,826725.0
9731,32639,-0.32308733,354615.0,826725.0
9732,32639,-0.32155442,354645.0,826725.0
9733,32639,-0.32467765,354675.0,826725.0
9734,32639,-0.3300647,354705.0,826725.0
9735,32639,-0.3308779,354735.0,826725.0
9736,32639,-0.32818872,354765.0,826725.0
9737,32639,-0.3256956,354795.0,826725.0
9738,32639,-0.3259691,354825.0,826725.0
9739,32639,-0.32976878,354855.0,826725.0
9740,32639,-0.335877,354885.0,826725.0
9741,32639,-0.34401605,354915.0,826725.0
9742,32639,-0.34768575,354945.0,826725.0
9743,32639,-0.3439196,354975.0,826725.0
9744,32639,-0.3428542,355005.0,826725.0
9745,32639,-0.34058496,355035.0,826725.0
9746,32639,-0.33534265,355065.0,826725.0
9747,32639,-0.33071753,355095.0,826725.0
9748,32639,-0.3287826,355125.0,826725.0
9749,32639,-0.32712036,355155.0,826725.0
9750,32639,-0.33050337,355185.0,826725.0
9751,32639,-0.33463436,355215.0,826725.0
9752,32639,-0.33377734,355245.0,826725.0
9753,32639,-0.33159164,355275.0,826725.0
9754,32639,-0.33133385,355305.0,826725.0
9755,32639,-0.33089826,355335.0,826725.0
9756,32639,-0.33829093,355365.0,826725.0
9757,32639,-0.34707642,355395.0,826725.0
9758,32639,-0.34510475,355425.0,826725.0
9759,32639,-0.33728597,355455.0,826725.0
9760,32639,-0.3207,355485.0,826725.0
9761,32639,-0.29031616,355515.0,826725.0
9762,32639,-0.24558951,355545.0,826725.0
9763,32639,-0.14187697,355575.0,826725.0
9764,32639,0.123828866,355605.0,826725.0
9765,32639,0.5330362,355635.0,826725.0
9766,32639,0.65368855,355665.0,826725.0
9767,32639,0.6636841,355695.0,826725.0
9768,32639,0.6363541,355725.0,826725.0
9769,32639,0.5961653,355755.0,826725.0
9770,32639,0.4586351,355785.0,826725.0
9771,32639,0.62180054,355815.0,826725.0
9772,32639,1.1500516,355845.0,826725.0
9773,32639,0.5789267,355875.0,826725.0
9774,32639,0.5631357,355905.0,826725.0
9775,32639,0.5725606,355935.0,826725.0
9776,32639,1.4906771,355965.0,826725.0
9777,32639,0.4913716,355995.0,826725.0
9778,32639,0.50431454,356025.0,826725.0
9779,32639,0.49831486,356055.0,826725.0
9780,32639,0.4925707,356085.0,826725.0
9781,32639,0.49034765,356115.0,826725.0
9782,32639,0.48701608,356145.0,826725.0
9783,32639,0.48103544,356175.0,826725.0
9784,32639,0.47422737,356205.0,826725.0
9785,32639,0.46320593,356235.0,826725.0
9786,32639,0.4384373,356265.0,826725.0
9787,32639,0.43096828,356295.0,826725.0
9788,32639,0.41980997,356325.0,826725.0
9789,32639,0.4116991,356355.0,826725.0
9790,32639,0.40479356,356385.0,826725.0
9791,32639,0.40133414,356415.0,826725.0
9792,32639,0.39238128,356445.0,826725.0
9793,32639,0.37912917,356475.0,826725.0
9794,32639,0.36309728,356505.0,826725.0
9795,32639,0.3471829,356535.0,826725.0
9796,32639,0.33351207,356565.0,826725.0
9797,32639,0.32357392,356595.0,826725.0
9798,32639,0.30643308,356625.0,826725.0
9799,32639,0.3034101,356655.0,826725.0
9800,32639,0.30243725,356685.0,826725.0
9801,32639,0.29226968,356715.0,826725.0
9802,32639,0.2780395,356745.0,826725.0
9803,32639,0.27213058,356775.0,826725.0
9804,32639,0.26425958,356805.0,826725.0
9805,32639,0.2557966,356835.0,826725.0
9806,32639,0.23922098,356865.0,826725.0
9807,32639,0.17676105,356895.0,826725.0
9808,32639,0.4463972,356925.0,826725.0
9809,32639,0.30099615,356955.0,826725.0
9810,32639,0.2699239,356985.0,826725.0
9811,32639,0.24821077,357015.0,826725.0
9812,32639,0.22570682,357045.0,826725.0
9813,32639,0.21752901,357075.0,826725.0
9814,32639,0.20592287,357105.0,826725.0
9815,32639,0.19806242,357135.0,826725.0
9816,32639,0.19899632,357165.0,826725.0
9817,32639,0.18059523,357195.0,826725.0
9818,32639,0.16504486,357225.0,826725.0
9819,32639,0.15855885,357255.0,826725.0
9820,32639,0.14714679,357285.0,826725.0
9821,32639,0.13833523,357315.0,826725.0
9822,32639,0.13635266,357345.0,826725.0
9823,32639,0.14365578,357375.0,826725.0
9824,32639,0.1439648,357405.0,826725.0
9825,32639,0.15894999,357435.0,826725.0
